val_loss,val_IoU,loss,IoU
0.4144758449091932,0.4281519520947862,0.39197032421063155,0.44918762147426605
0.3864378824254474,0.4518138873730606,0.2943297762137193,0.550843680006826
0.3733303234812528,0.46059220006025914,0.2694503313455826,0.5803386034109653
0.32582017587489837,0.5161396771541481,0.25252586654108816,0.6018318251157418
0.3378803806755164,0.5050599017368366,0.24050791956420636,0.6178700445044754
0.31058442260062746,0.5375083958642165,0.2266233150775616,0.6358903733074156
0.2883510748204244,0.558046059802878,0.21606661926986825,0.6504273837448186
0.3035498837033055,0.5415832917066091,0.21014079375144762,0.6583765892900972
0.2864871511131909,0.5619142677139315,0.20268459961964533,0.668369805201506
0.2793809812468009,0.5717088728503608,0.19851256181032229,0.6743704539078933
0.2597160462146153,0.5929073243693732,0.1927217066797436,0.6823514119172708
0.2670855780527827,0.5849282153174601,0.18916302002393282,0.687276992532942
0.2531822704961883,0.6024663479031411,0.18419289181375095,0.6941886416867248
0.26190970077023484,0.5909639108334488,0.18349509361462715,0.6950486246337239
0.27088856262198846,0.5772528950236898,0.18142965002956554,0.6981647951990111
0.268342234034395,0.5799718279183679,0.17678253823875362,0.7046356089094765
0.26620722047249135,0.5825909110097927,0.17377099522158632,0.7088688133109329
0.2488742795624958,0.6063694506244086,0.1713320806495145,0.7122270627918407
0.24262754292958796,0.6167114701905476,0.16869000899486053,0.7161624146322919
0.24395759064752146,0.6113109667925364,0.16748691827822954,0.7179935513398586
0.24424822954660833,0.6129907911939171,0.16565451866541153,0.7206608153815962
0.2471089915656225,0.6107081479269036,0.16308729516135323,0.7242943293009049
0.25399360840924307,0.6037538550442381,0.16178650377143142,0.7260071553735652
0.27395890122319494,0.5722621003957266,0.16039626669679952,0.7283764904380864
0.30714953124778976,0.5338752134163492,0.15879201124875975,0.7304904282602489
0.2599813124652584,0.59098658643567,0.15763238709197086,0.7321456334529779
0.23837348678081333,0.6188915973057563,0.15640034940507677,0.734194459568741
0.23938803048604548,0.6227123223149214,0.15463636420730853,0.736536148776356
0.24211060719428656,0.6177353480343143,0.15105568394701704,0.7415764550877433
0.22539965840368312,0.6361418246199645,0.15259178071959406,0.7396028113161397
0.23174577593291779,0.6282774949278442,0.14981633119094065,0.7436292410915734
0.2408490421434329,0.6163911356434801,0.14929421589924738,0.7445123399424757
0.2736265109332334,0.5769559022183071,0.14813968309989342,0.7460369559434744
0.25756369946852264,0.5930771630721031,0.14682560802524924,0.7481131630066113
0.24159405134266537,0.6137156859999563,0.14665663089507666,0.7482268081771003
0.23386028191562375,0.6276923668742691,0.14536239652552158,0.7500790724387536
0.2449057022901052,0.613250341282382,0.14338077184481499,0.7532490833192809
0.28365641243979656,0.562833046196868,0.14257304841636592,0.7544804286753011
0.22064446968070428,0.642798530697311,0.14216141211680877,0.7549672952065101
0.23397785681000083,0.6244283200845187,0.14037561977011526,0.7576328521100884
0.22241764314184884,0.6397876634618244,0.14143203721087202,0.7559643184017931
0.22291057994948948,0.6397889248802938,0.14012654062010285,0.75801826440371
0.2231758492698997,0.6396384502685121,0.13799868180201605,0.7612778615747762
0.2310197509409532,0.630180043212334,0.1373159941445049,0.7624625960985819
0.25652714757960243,0.5951260348757961,0.13862079330998608,0.7604029270318838
0.27313410007902483,0.5740017678604618,0.13750812844333485,0.7620878306209532
0.22395980511612135,0.6373202575634478,0.13590119689957708,0.7644262415731055
0.21026243339792342,0.6584277127433744,0.13465232472134453,0.7663348021670284
0.21295944534146222,0.6546280151273048,0.13472244423678797,0.7662171960895897
0.2459164839957405,0.6085977546646871,0.13438007668552235,0.7666889429092407
0.2624187919714932,0.591803761255076,0.13139904971815583,0.7714413898622888
0.22633445672211217,0.6342337704523439,0.13125349466617292,0.7715934744248023
0.21999425719224333,0.6439984392198882,0.13051292478528798,0.7726199632017021
0.24635122211194346,0.6112552436124613,0.12910622562098706,0.7747895136857644
0.2202724313019683,0.6462179130750665,0.1306498208616534,0.7726585656149775
0.2173899399364455,0.6482314963709132,0.12893827246804523,0.7751340254759177
0.22559942094041555,0.6374292005285173,0.12706426269987708,0.7779508202503889
0.21033995780822035,0.6570132026856549,0.12697028859048828,0.7781836044075142
0.20467718297319862,0.6639853281012932,0.126917046868903,0.7782422772839538
0.22536313789596885,0.6384680135567301,0.1265064528864673,0.779032237509377
