val_loss,val_IoU,loss,IoU
0.4917628742082948,0.347406538131411,0.5810073991107125,0.28178564436797404
0.4572521977670203,0.3786955686853679,0.36989472564469034,0.46578188100431717
0.40247522198591107,0.4372853877206729,0.32576755427906656,0.5137670592874544
0.37975096497924543,0.46224435716227913,0.2999389737080305,0.5437584448064494
0.3766236410120526,0.4656160609404928,0.28464290627047545,0.5621053821001297
0.36237626858535243,0.47819080091853,0.27335691401082224,0.5760164548698653
0.34787819518551805,0.49175994232488807,0.2679556908770504,0.5826664806431175
0.3516168405058046,0.4894671675473324,0.25999923750885534,0.5922051008440491
0.33333328967442327,0.5079192340118179,0.25516464312871295,0.5981034076111948
0.33433953861310245,0.5051803310030009,0.25247574616701174,0.6015789200607528
0.32833570907044307,0.512491046614913,0.24919370555470133,0.6059371062323579
0.32486819197691563,0.5147930754612444,0.24693446332572871,0.6086213693150089
0.32926557197079637,0.5126696656190275,0.24459690670681816,0.6115777329501942
0.3440408136199984,0.491251213356149,0.2417625453737047,0.6152295398915935
0.3297280728049544,0.5135067435293239,0.24016306950495794,0.6173221125052526
0.3220986230178964,0.5204611356677927,0.23405743918867192,0.6256111661593119
0.2935341691254546,0.5548609270046709,0.2220922428318578,0.6419078651656452
0.29090817266267766,0.5577609116939004,0.21868339868692252,0.647017209448366
0.29436860652440605,0.5550690677032962,0.21594133947649571,0.6505737778468009
0.2777849758131821,0.5757361867908756,0.2091088356115879,0.6596729459925594
0.2874310474539008,0.5616757109953099,0.21092424739120352,0.657543219307549
0.30284205552334437,0.5430840225690424,0.2076769109465118,0.66177183134943
0.29089286859455027,0.5568534296981255,0.2051788069244124,0.6652303781264868
0.2806728461781285,0.5714535268079569,0.20380494023999599,0.66717626243575
0.27543605064629484,0.5783259103738188,0.20142445808801895,0.6705579380703788
0.28984811659022974,0.5590943138998465,0.20106542110443115,0.6708577412825364
0.31022269633706545,0.5323040165614672,0.19904193969873282,0.6735863675419081
0.2711576182443185,0.5815504955631469,0.19762347957007906,0.6757450536784962
0.2738456953748613,0.5774732649070511,0.19384931040625286,0.6808042887948517
0.2760917894830008,0.5725285462043828,0.18717249387349838,0.6900968653524023
0.2672907551470744,0.5839522514220471,0.18008664989063883,0.6999673935083243
0.26301716607016046,0.5922467150913288,0.17764868389846933,0.7034204984322573
0.2650559588051661,0.5874413804434911,0.1749332735681126,0.7073215801491697
0.27981207503781297,0.5744366054882819,0.17150815073241535,0.7122741723671938
0.2748598847778058,0.5736457720846577,0.17029018025112969,0.7140773952516735
0.26497242634900137,0.5866102471372089,0.167254807602646,0.718277152786907
0.2596648496619622,0.5924886262979631,0.16635841946316582,0.7195624184404683
0.2466177065485025,0.6109348305305187,0.16545814887071267,0.7208911863147703
0.25347847769700405,0.6024909070633,0.1644606829708458,0.7224097684917287
0.24763046262601926,0.6089931795525448,0.16173749754571506,0.7263317862127581
0.25644741242535635,0.6004829519296409,0.1593248258289109,0.7298388180569706
0.2481479145938235,0.6087457049046463,0.15886348485946655,0.7307270658321869
0.23803443458458895,0.6219908065550317,0.15787728627522787,0.7318819363911947
0.2386364404735647,0.6209639026883335,0.15651354932377481,0.7340065791056707
0.23304516281692766,0.6307595285223278,0.1562804987287929,0.7343600906877437
0.2456571661863204,0.6120625207352536,0.1543986512045575,0.7371383569179437
0.241292340816858,0.6173139181259876,0.15294222342662323,0.7392324428273063
0.23740177144308458,0.6235013084861853,0.1531532284541008,0.7389229215108432
0.2659885195191838,0.5847524166618806,0.15258005235949132,0.7398722966512045
0.24615372301682895,0.6113514189044805,0.1509991002897931,0.7421341752394651
0.23237058712177522,0.6308077676101815,0.15001220529914921,0.7435138159328036
0.2335879465029475,0.6276839882007484,0.1497974090087108,0.7438456706511669
0.23922797717761585,0.6203859358898048,0.15042214108328533,0.7431035719366155
0.31375131637753334,0.531371271149795,0.14793834268537343,0.7466656178490728
0.2357742474314481,0.6239229768130913,0.14764767426710862,0.7471850437995715
0.23930315347188533,0.6194052693669888,0.1460378246429639,0.7494674350461389
0.24251447624403008,0.6136228360331621,0.14573263969176856,0.7500117344733996
0.2737517331291166,0.5735878642536539,0.14537794926227668,0.7504878089978144
0.2441402070000448,0.611859623454671,0.14488963235137808,0.7513113164494181
0.23692055372721135,0.6243024675631216,0.14491943263600016,0.7510789826384976
