val_loss,val_IoU,loss,IoU
0.6419933607138277,0.22045039913173398,0.7611431861535097,0.14097101406918633
0.5220301094996571,0.3185862234989461,0.5038057249835414,0.3341395323857283
0.4589674112111202,0.3806056198644024,0.3996660210128523,0.43365323670908934
0.4252241732224886,0.41505182889398073,0.35870555883798844,0.47709270471181625
0.3985626725679815,0.43971662255315824,0.33020814208902866,0.5086156835413387
0.38581003012063675,0.4539812936291674,0.31093769603305393,0.530731765123514
0.3882797076466769,0.45293146218353075,0.295952322646084,0.5484342521581894
0.36824125563126264,0.47452777982269745,0.28597683580512673,0.5600426395734152
0.349345053214372,0.4916714880087857,0.27512860145324314,0.5728549824820625
0.345924440627446,0.494002117619494,0.2704849732227815,0.5788351982577234
0.3592986656360872,0.4758395616588674,0.2653684850431915,0.5852726983208941
0.3448300021400779,0.4929486009184383,0.2611129813724094,0.5907958641520932
0.325677863262242,0.5166930940018192,0.2566163071200379,0.5959318048424191
0.3371817461922445,0.5028024118857323,0.25504287083943683,0.5982529785897996
0.32436563707728244,0.5158980667846909,0.2525451244452061,0.6012490768717904
0.32160688111710445,0.5209359603378394,0.24929419796690983,0.6054101718796624
0.32943283462729067,0.5111462038985649,0.24658720258973602,0.60894685321384
0.33386689552421733,0.505744007268177,0.24490942710485214,0.6109277842900692
0.3283176772584219,0.5111182708085351,0.2439440203528119,0.6123742466298943
0.32173924973082646,0.5183222969202524,0.2426978049115238,0.6138365770507063
0.33809747281504293,0.5049845103030552,0.2407283589371249,0.616319516275683
0.32717651384582846,0.5122834676836693,0.23950535975969756,0.6178620579915169
0.31255025387833557,0.5296214268954527,0.2386534310813643,0.6189545640069195
0.3314219219490182,0.5072651313609832,0.23818458502109235,0.6196771391436585
0.3216617831344768,0.5195046190028538,0.23717525779691517,0.6209290985368255
0.3380343911473843,0.4989317763005203,0.23590122481696627,0.6226982693386893
0.3119508375937335,0.5288936992059962,0.23424197618777937,0.6248007391253089
0.302898219726628,0.541622087167568,0.2342650299398308,0.6246525416007409
0.3141095308275182,0.5270410781254584,0.23280334982097659,0.6267672889253013
0.31135543016916695,0.5322876237492704,0.23318951252179268,0.6262464778036134
0.3057221974937701,0.5388044730276509,0.23223436541027492,0.6273658678062961
0.3034625419219676,0.5399966465045454,0.2309864611707182,0.6289985592548664
0.31560496455098425,0.5292823312108609,0.22964046296910343,0.630912365566971
0.3149788474320342,0.5303654698854864,0.23066129592748788,0.6294586994709113
0.30746374186528086,0.536419751818088,0.22878574000464547,0.6319431168401343
0.33084085084849674,0.5124758704537485,0.22820214328602847,0.6325622473517035
0.307259049794193,0.5377286227475931,0.22742771541970408,0.6337652593596369
0.30685833390690226,0.5351999355999697,0.22720409407574907,0.6339929720275422
0.3039373717082928,0.5394954346280241,0.22665835649539262,0.634652208059262
0.2964026188645752,0.5489778099141919,0.2264581944188501,0.635041881320823
0.30520838217673896,0.5399017569333187,0.22457425054321942,0.6374082955030295
0.30756527211021456,0.5357026079181949,0.22484851392925295,0.6372725520378504
0.3348047055399981,0.5055914145170874,0.22377313406039506,0.6384269177404225
0.306550719451495,0.536918213694904,0.22361046024876782,0.6387018691270779
0.3128583505429935,0.5275309285380809,0.22155762533856255,0.6414581985555143
0.305050444193664,0.5375071052829595,0.22077144109285796,0.6423753749611031
0.29723056472933856,0.548371337002439,0.2172091312897511,0.6472930271401365
0.32698971340073024,0.5100628160611754,0.2120079438910525,0.6542227777660402
0.32708196962340197,0.5133494397089716,0.20868265425038135,0.6589193955445901
0.3407247688125643,0.4949827849097518,0.20331822297511956,0.6662890401660887
0.28106131036905774,0.5662358953205813,0.19750592647454676,0.674450575795948
0.26852158031750134,0.5825295345977652,0.18992631914269212,0.6852013901767567
0.292130625554932,0.5526589902173807,0.1853901377091041,0.6920244571490165
0.28005357822123517,0.5672017957519564,0.18335456980599296,0.6948757589372814
0.26509821568435865,0.5881709679001902,0.17920129166709053,0.7007589253604921
0.2853359042830733,0.5618744428577341,0.17736226320266724,0.7035311582760934
0.30591637203110134,0.5362671941135063,0.17512230078379312,0.7067664469409193
0.26319053423762834,0.5889733863490846,0.17224581119341728,0.7108805230540088
0.25378589773382754,0.6019690141657391,0.17100522355136707,0.7128967530707009
0.26411645504538084,0.5877345114818459,0.1695262825387156,0.7150720638087672
