val_loss,val_IoU,loss,IoU
1.2758402425332132,0.3888804743729947,1.0285504735433137,0.4120641069279777
1.0568315287004724,0.4375626352723576,0.7624862703502687,0.5079512252257421
1.0773356789683068,0.4570127889322109,0.6935257229030641,0.5421283609337277
0.9089447157577384,0.4656838853983408,0.6520899582622398,0.5634963851199191
0.9613987419738278,0.4615856762096094,0.619632824873313,0.5801324729736035
0.9354422450577241,0.48720927197534125,0.594764121577271,0.5946586858003567
0.9665307313075905,0.4841560263490472,0.5698852381135664,0.6082231137487624
0.8504462807475242,0.48242680555761114,0.5596659298126514,0.61273180699756
0.8844146477817978,0.5045941963216266,0.5457408601402217,0.6207150809275799
0.9827628984983386,0.46381223252914494,0.5240744472059429,0.6337105300691392
0.9312978210367359,0.4854832386254241,0.511716732612023,0.6394124199182559
0.9027865894874278,0.46131257182027136,0.5013976362016466,0.645705862941905
0.9312587828083612,0.4786027038046219,0.4909170596008627,0.6515149372255701
0.9609586547884307,0.4980564787664127,0.4828367345353477,0.6567278489088401
0.8191900823760954,0.5366725967677366,0.47444152424478125,0.6614774185368139
0.8474405349068376,0.4866486813377413,0.46569616723264384,0.667083753989293
0.8470957831763403,0.5223142522599052,0.4540137004139077,0.6735031243063446
0.884735546654386,0.48164038187444463,0.4527951741320455,0.6740104556083679
0.8989515043635226,0.5027419254503537,0.44202629088336587,0.6807112861902286
0.8611113257674189,0.5340560718155726,0.43829016094533807,0.6822056220127986
1.0934251802673667,0.4449904532903254,0.4245971063008675,0.6911175414028331
0.9024388692921324,0.48950041542749034,0.4213452367191641,0.6935815255866091
0.8213598902133401,0.5351118565628968,0.4218409326341417,0.6923792265419267
1.1797631464802656,0.4366600017179235,0.41069955308722633,0.6991545792318817
0.8488376360594458,0.523427921303352,0.40712961197918296,0.7016496500398359
1.2204865519069295,0.4055954637445605,0.3999306546826648,0.7061421407593621
0.8858617139988191,0.4941159635142707,0.39922494282070387,0.7071950425449599
0.9298332407750797,0.47969908289643315,0.39118322347983336,0.7123027561057327
0.8328811191182279,0.517915745661494,0.3858930686345467,0.7158111955365564
0.9687552764180393,0.4794218558098625,0.3852159584689344,0.715633391824543
0.9154451765727587,0.5014592281226948,0.37671177382143134,0.7201078814319056
0.938363025372632,0.49964212450346723,0.37570469934716183,0.7221556061353439
0.8689135226057323,0.5277573589091649,0.3665966893363203,0.7278042155453283
0.8933796432396884,0.4995560648615268,0.36810787429666925,0.7273976568482879
