val_loss,val_IoU,loss,IoU
0.4642700046428795,0.37271508305881157,0.40685926696174163,0.43013712553641736
0.43192628064380695,0.40403204567954265,0.3148567645977705,0.5267396370569865
0.420573554581327,0.414197467427397,0.28251800985417813,0.5651355986921196
0.3824910163367767,0.4552383205409725,0.26449821239862686,0.5876810861448957
0.36265284616036475,0.47695205063267326,0.25154865603161675,0.6038466783670279
0.34522607039995973,0.4958798729298964,0.24296935042764387,0.6150101881760818
0.32519945719723026,0.5217344548569217,0.23424272863273946,0.6261559286688128
0.33579537208499827,0.5023077401480449,0.2284257895926125,0.6341830502208482
0.34499087047167604,0.49244981569281976,0.22406482136147654,0.6397772227597033
0.3150076091033706,0.5290601100021166,0.21730042471844926,0.6486162522919158
0.33122631459788704,0.5151892511629751,0.21387497431192642,0.6534616886041104
0.29588923766377656,0.5534416475521137,0.21189050440095428,0.6565787247103504
0.3311671962553851,0.5069708092529887,0.20975800762828598,0.659126477363782
0.3012070282334422,0.5467931032180786,0.20478456804894993,0.6658497850100199
0.30868832031544696,0.5339087114825269,0.2018049099506476,0.6698113970267467
0.3184106986921744,0.5217248707881813,0.1993634991156749,0.67337746396024
0.28539519709067285,0.5612902331761536,0.19642209395384178,0.6774985367416316
0.325517807651487,0.5145320370473575,0.19543902283040887,0.678791477639451
0.3039827310987808,0.539071182324651,0.1931934845753205,0.6819468838536841
0.2980919291021486,0.5463863227500424,0.19282295714076766,0.6822536236200577
0.29223108266044584,0.5531599851636928,0.19002502443444017,0.6863223405984732
0.2946421711229971,0.5494126370536411,0.186452576237866,0.6913978324996101
0.27909430439380106,0.5688330009259891,0.18558758751958862,0.692344822944739
0.2863575358247552,0.5612848580139389,0.18478496410907844,0.693463846659049
0.2774361141761485,0.5716467773453872,0.1824921114831908,0.6967393618363601
0.304230383537358,0.5383110363595988,0.18167422877417672,0.6981440517637465
0.2909675166330624,0.5556686251971855,0.18070814803115323,0.6993468566837474
0.2861901547264132,0.5599501202034848,0.18013874638793814,0.7001252612497053
0.2802218728311072,0.5682367626177907,0.17807135571781388,0.7029856122457064
0.2946961788148839,0.549245467257602,0.1768532038753868,0.7048448940627595
0.26610946808761793,0.5886810987292441,0.17453074709981933,0.707961138497051
0.2645476793014952,0.5862414867581216,0.17333065037034515,0.7096746477306398
0.27678358606002873,0.5736974587767932,0.173100788369138,0.710245965892433
0.2760971308777772,0.5774399622827129,0.17066759176743337,0.713713599066449
0.2817975878715515,0.5658486710597517,0.16948034875413293,0.7154046444811373
0.26724358254747843,0.5836908251942483,0.1695743936758775,0.7150685257381864
0.27193930757915513,0.5786780031965526,0.16685874798359016,0.719132906351334
0.2684321779549889,0.582592867986327,0.16622821795634735,0.7201061528972071
0.2651152134964906,0.5858372227316763,0.1656807370674916,0.7208312321931888
0.2638173400076674,0.5897910878893643,0.16388903876655123,0.7234623213099618
0.2607761104731089,0.594377854607136,0.16308286505886632,0.7245464528727735
0.3313481695150613,0.50583350479347,0.16158061913954905,0.7266746188840295
0.2558617786276494,0.5984125019654696,0.15963508074100202,0.7294061769787062
0.2743486053442239,0.5761100631926704,0.15847585445795304,0.7311754929713714
0.26653680448368383,0.584413904744668,0.15900550744472405,0.7302855706622458
0.2577195392657759,0.5978779158367108,0.15856625076033112,0.7310542392934489
0.2678742454798948,0.5837085310993276,0.1573667933798244,0.7328831227416666
0.2621339879322461,0.5897181978041522,0.15570173966578948,0.7352452787578615
0.27123997318898146,0.5834633687535069,0.15410129993389815,0.7374552513799096
0.28895322959310504,0.5561248642180611,0.15452849814015576,0.7367847597497141
0.2833742356095703,0.5629956031561921,0.15219605529410207,0.7403498006682111
0.25626701577026956,0.5969097332893012,0.1526952457224202,0.7396023293845674
0.2625432554232716,0.5894422321360511,0.1513519276920547,0.7415717106599075
0.2709565554053998,0.5773418957583383,0.15076323146494025,0.7424255242714515
0.27461616240857495,0.5746486399306759,0.14969775055208775,0.7439595328436958
0.2456635147205238,0.6112973022358612,0.14881644850103265,0.7452761021434752
0.3114825044578749,0.5292435352382742,0.1494208024098323,0.7443293378903315
0.2994616732576886,0.5430627414085323,0.1480622933461116,0.7463471405526512
0.24670740898075022,0.6117544074426905,0.1474762329688439,0.7471860071532747
0.2528484187412671,0.6004905723706847,0.1461334900978284,0.7492727000489194
0.27088953394746573,0.5776958790459858,0.145158149747767,0.7505890477416862
0.26118378603407244,0.5912259297821143,0.14552547636195126,0.7500922904055343
0.24639798157204887,0.6126340676274934,0.1445251025705256,0.7514971627129449
0.2478227200937885,0.6081627893857178,0.1437417834233015,0.7527356203804668
0.2553578530770003,0.5976491573030857,0.1429564774545849,0.7539646707029424
0.27872969536310616,0.5685433261895896,0.14350782602261275,0.7530998317604392
0.2567928029232271,0.5973777049600822,0.14169634254569682,0.7557680454009619
0.263301528830385,0.5875734625456159,0.14180550768844083,0.7557188134927016
0.24741107302162268,0.6083586384810091,0.14074976831419855,0.7571179637542138
0.2529108332462065,0.6016475051769371,0.14065733730283558,0.7573651070268745
0.2483517143859372,0.6086246015687868,0.1403170131210588,0.7579128625046494
0.2774212925730857,0.5702627324239379,0.14010204820551425,0.7582045360508128
0.305113898326399,0.5369558664350551,0.13792906867133248,0.7613092477505023
0.30821839576115423,0.5369735764331572,0.13921149877401498,0.7593994879315042
0.29542514182978946,0.5480878243118908,0.1370543093762846,0.7627361905880463
0.25594938389733113,0.5967921213019047,0.13835683898029164,0.7606898510557973
0.2838310430489896,0.5618710026720563,0.13647322012827948,0.7635517828484886
0.24280622844532324,0.6147860063503741,0.13657642378766313,0.763469069941431
0.2617987729449129,0.5889276122842224,0.13440878370888212,0.7668491092502562
0.2839443512228937,0.562016186284405,0.13387685606622288,0.7678128684687818
0.25426284412457706,0.5991862449523205,0.1326658949892745,0.7697124669694493
0.248437070283767,0.6067827945103461,0.13230300000590137,0.7703763363707778
0.26408738818803057,0.5864706914312338,0.13085697145543546,0.7725940249923967
0.25931915909435616,0.5946383031141093,0.1311242804568038,0.7722152629469194
0.2557518269882693,0.5982611990281952,0.12951855221365252,0.7747897536326678
0.2568087585494242,0.595658537144313,0.1293756355587234,0.7749803101914561
0.2528632180885184,0.6020076024174179,0.12786073154873318,0.7772834331561358
0.24360965505690022,0.6143747550223518,0.1283185757123507,0.7766174271575406
0.26373811622545956,0.589234896739665,0.12796111290271467,0.7771324831196386
0.24450986963484933,0.6119194793087218,0.12676780448000655,0.7789807798516037
0.25306513739246156,0.6006270363095493,0.12706930209428835,0.7785277626453302
