val_loss,val_IoU,loss,IoU
1.6553944395335447,0.25792207469756,1.688884217514951,0.23444899938936925
1.483373082758531,0.29245606755494047,1.2222515059332562,0.3323275497835925
1.415902361849347,0.3032443102593074,1.0875742542438018,0.3733403160531297
1.333207472711162,0.323443879129549,1.0109130118647192,0.400141872656651
1.2809676921930435,0.3300940689866635,0.9570866762063442,0.42044951263655966
1.280875961156362,0.3348393642339584,0.9188373496389797,0.4360996910140046
1.1919517609182857,0.35070590502202764,0.8908783171930884,0.44800688695703816
1.172931160026354,0.35598984399066974,0.863477616228609,0.4589465591642592
1.1645065699524122,0.3633874372095509,0.8479444618917938,0.4659241827634665
1.1190252529193403,0.3767585235092261,0.8266850317645277,0.4756082362598843
1.1192450940353165,0.3719621638371709,0.811927096456544,0.48096807059059793
1.0924473182326222,0.38174170856823736,0.8018089318886782,0.4885082756861662
1.0810603854993894,0.3851730097005296,0.7867137310851333,0.493696647322076
1.0379354342370586,0.39788053092015147,0.7780667543411255,0.4987706259275094
1.0622711184198765,0.38976860404526215,0.7661822494278606,0.5034322193545154
1.053902054293473,0.39401970861295776,0.7579633557898366,0.5079587484017397
1.0333117458953367,0.4026571519896708,0.7506242985399361,0.511323196765704
1.0304874452910198,0.4047288508374292,0.7430003642017006,0.5150561393835605
1.0059950218691847,0.41273862558373053,0.7374691484320877,0.5182107154630188
1.0278559007358141,0.4130389912957286,0.728354372529902,0.5209003200388362
1.046793513543616,0.39790399340600924,0.7256153750623393,0.5238911759140145
1.0306587577377777,0.4085588629153665,0.720924332101121,0.525469317395463
0.9959353541099975,0.4302415031731896,0.7118328244258196,0.5303716173029354
1.0305544158419826,0.4133295534506376,0.7089044314164382,0.5322900809283949
0.9868945118695369,0.42219771975611414,0.7023111530858227,0.5347864615102099
1.0044519993368648,0.41494222899874905,0.6977191939313188,0.5372336562882122
1.001858970126369,0.42051105796011734,0.6935268314475687,0.538475280898249
0.9929839868913904,0.42022777268814937,0.6856811051694756,0.5431771375175215
0.9796385192052489,0.4247411681347139,0.686089802501548,0.5424897181682098
0.964838403488945,0.4317316806879166,0.6764586348818917,0.5474683390213892
1.0100639861540732,0.4149792360645507,0.6761605049300398,0.5477267697326138
0.9982437179323941,0.41601211241898106,0.6732850614775959,0.5498379479106675
0.9734572839839264,0.43011681204701696,0.6648595241399912,0.5539359995442578
0.9795141918464791,0.42298058660245247,0.6681700522064143,0.5524409657869583
0.9889335519766091,0.4226114230606177,0.659097808548528,0.5567549576616695
0.9993372173268396,0.42015289288222024,0.6579240985915192,0.5575574870802399
0.9790647618248739,0.42622015506924477,0.656931063813022,0.5573717355728149
0.9867967382521077,0.42582375092567804,0.6504475515112917,0.5606756681560451
0.9568040892801571,0.4392446182316465,0.6473767176652566,0.5628333168152051
1.034744084393006,0.4152488419426357,0.6445600973744677,0.564229780028009
0.9669201645216716,0.42969652051066126,0.6445248325665792,0.5637911244844779
0.9751685059633378,0.43059277560066256,0.6416293133018364,0.565600308852318
0.9681340619729824,0.4340332132552315,0.6345076866638966,0.569290639498295
0.9891727047416785,0.42466230044549114,0.6342117264230027,0.5709593428505791
0.9426162301726607,0.4388452041814256,0.6311030273254101,0.5713518972580249
0.9700395091408823,0.4316201882812598,0.6279208316252782,0.5712072777951884
0.943854975086425,0.44543229638251114,0.6240784446907859,0.5745478218946701
0.9679756187574035,0.4350784144688062,0.6201571939337966,0.5766575239662431
0.9454333393358877,0.44503485184370706,0.6210544718126966,0.5765672743829906
0.9602840389304919,0.4364289590217525,0.6210831801096598,0.5777433234402257
0.9373069512997574,0.4419686208467115,0.6189677982758253,0.5769934366401445
0.9838273453610138,0.4264636571826853,0.612485363187953,0.5805762858472319
0.9770584295747617,0.42791513542248966,0.6096017378517705,0.5823841792905432
0.975163888777786,0.43211919094871554,0.6075854021259862,0.584425332199814
0.9589140873098578,0.44574988118568715,0.6074606101227622,0.5833822853035397
0.9391060704325401,0.44879022918545636,0.6030350658628676,0.5860141660922613
