val_loss,val_IoU,loss,IoU
1.4138903341579847,0.32368618953381484,1.1325330938029492,0.37728302148926973
1.1588621906968146,0.37885390868002766,0.8651154892057435,0.46546578178038966
1.1298196070184012,0.38066027860273105,0.8010543671428648,0.4936228165259728
1.386032701561891,0.3623309444971862,0.7442975090100215,0.5178728569776584
1.0839612540257335,0.4229834552998195,0.712511556270795,0.5346287570448003
1.1378141227198262,0.39314225738140646,0.6883691062784603,0.5449500962709769
0.9934396314007018,0.4427038387679235,0.6599768565760719,0.5594840724753518
1.0981031528358296,0.40125262583785815,0.6407065768527169,0.5692134690590394
1.100642916982266,0.4451480901804093,0.6236583154935104,0.577210389650785
1.173082646382213,0.38983270027095157,0.6119960289225619,0.5840493007602855
0.9934434916328463,0.4479678874363715,0.602973983838008,0.5881428137803689
0.9451955508264861,0.4528585319355322,0.5869575856078384,0.598072119248219
0.9206668281759827,0.4654753466532466,0.5791150726314284,0.6016408638057545
0.8847234325859168,0.4602532872826245,0.5640261825333294,0.6083027720451355
0.8902936905238762,0.4751370180829912,0.5565709359625466,0.6133250971125741
0.8835280872721529,0.46305958395863805,0.5528427321686704,0.6159816162708478
0.9476460157034223,0.42337083535133,0.54051265018618,0.6224421965770233
0.9948780999674818,0.44619114409188854,0.5346474145722185,0.6262795352018796
0.8980495331113431,0.4666358872032984,0.5289920777337164,0.6280257900555929
0.9411900672789807,0.46231398587574773,0.5222559077108008,0.6325217042213831
1.0349007466320317,0.4503358487407537,0.5151052276293436,0.6378256897641044
0.9043283078803525,0.4785745548076384,0.5113715409723103,0.638154576986264
0.8912325583302412,0.4750946391805559,0.505489781116828,0.6418332426975935
1.0304889167327227,0.45285469933129174,0.49678680759209853,0.6464777807904105
0.9129518439329745,0.4853482453608206,0.4966914399057372,0.6473678161955287
0.9682542484717308,0.4754265861449835,0.48514746422441596,0.6535016710941608
1.1998997783456238,0.43026962044924627,0.48151471421249914,0.6558466421233283
0.9364567954141183,0.47324641426233777,0.4830517320551424,0.654773029506716
0.9214526716731649,0.491233516916185,0.47257336490174645,0.659482931988871
0.83120976343687,0.5054186035123506,0.46890142152452063,0.6636543044677148
0.9725198668983361,0.5047505781885891,0.4666220265575963,0.6648608609142467
0.8774874885706431,0.4958375088646688,0.4625072688119024,0.6682657151140718
0.882441430388602,0.48372130000028485,0.4569215038393298,0.6702048523813231
0.9253148679569555,0.5236778839974956,0.45891938275761074,0.6688566819215432
0.838238637590613,0.4999546546792779,0.4486017252644922,0.6747317833778186
0.9194466059811637,0.4752350549329504,0.44604032365684837,0.6776690737813966
0.8269717867282327,0.5336199640716094,0.44501020460047275,0.6774331667484381
0.8464040863667435,0.5044182370149015,0.438952049638471,0.6814082789624858
0.9377316533240125,0.47848371604993106,0.43239493731759554,0.6851409841806461
0.9024728615908152,0.4855958156831275,0.43119246990252763,0.6856226233335642
0.9925466335894212,0.4585057594233828,0.43026577840503466,0.686246200504466
0.8478647230009153,0.5206272093011586,0.4257555114917266,0.6885453294485043
1.1294929965882854,0.39152219968292334,0.4211609097372772,0.6919168514064234
0.8216236609757714,0.5200997145902445,0.4201657158187312,0.6933359722805839
